location,name,description,start,duration,eventId
poster1718,The Role of White Matter in the Negative Symptoms of Schizophrenia,"Jesse Edmond, Abstract 1718",1624341600,120,poster1718EuropeAsia
poster1509,The time course of semantic task processing,"Kirsten Duflou, Abstract 1509",1624543200,60,poster1509AmericasEurope
poster1509,The time course of semantic task processing,"Kirsten Duflou, Abstract 1509",1624312800,60,poster1509AmericasAsia
poster1509,The time course of semantic task processing,"Kirsten Duflou, Abstract 1509",1624341600,120,poster1509EuropeAsia
poster1483,The Two-component Structure of Cortical Slow Waves in Anticipation of Auditory Stimuli,"Yoshimi Ohgami, Abstract 1483",1624629600,60,poster1483AmericasEurope
poster1483,The Two-component Structure of Cortical Slow Waves in Anticipation of Auditory Stimuli,"Yoshimi Ohgami, Abstract 1483",1624399200,60,poster1483AmericasAsia
poster1483,The Two-component Structure of Cortical Slow Waves in Anticipation of Auditory Stimuli,"Yoshimi Ohgami, Abstract 1483",1624514400,120,poster1483EuropeAsia
poster2328,Three dorsolateral prefrontal cortex loci predict cocaine relapse with their functional connectivity,"Tianye Zhai, Abstract 2328",1624456800,60,poster2328AmericasEurope
poster2328,Three dorsolateral prefrontal cortex loci predict cocaine relapse with their functional connectivity,"Tianye Zhai, Abstract 2328",1624658400,60,poster2328AmericasAsia
poster2328,Three dorsolateral prefrontal cortex loci predict cocaine relapse with their functional connectivity,"Tianye Zhai, Abstract 2328",1624341600,120,poster2328EuropeAsia
poster1370,Tract-based spatial statistics analysis on white matter in patients with disorder of consciousness,"Mingtai Li, Abstract 1370",1624629600,60,poster1370AmericasEurope
poster1370,Tract-based spatial statistics analysis on white matter in patients with disorder of consciousness,"Mingtai Li, Abstract 1370",1624399200,60,poster1370AmericasAsia
poster1370,Tract-based spatial statistics analysis on white matter in patients with disorder of consciousness,"Mingtai Li, Abstract 1370",1624514400,120,poster1370EuropeAsia
poster1198,Tract-Based Spatial Statistics of Diffusion Tensor Imaging in Older Adults after the PICMOR Program,"Hikaru Sugimoto, Abstract 1198",1624543200,60,poster1198AmericasEurope
poster1198,Tract-Based Spatial Statistics of Diffusion Tensor Imaging in Older Adults after the PICMOR Program,"Hikaru Sugimoto, Abstract 1198",1624485600,60,poster1198AmericasAsia
poster1198,Tract-Based Spatial Statistics of Diffusion Tensor Imaging in Older Adults after the PICMOR Program,"Hikaru Sugimoto, Abstract 1198",1624341600,120,poster1198EuropeAsia
poster1543,Trade-offs between classification performance and interpretability in deep learning for EEG signals,"Florence Aellen, Abstract 1543",1624370400,60,poster1543AmericasEurope
poster1543,Trade-offs between classification performance and interpretability in deep learning for EEG signals,"Florence Aellen, Abstract 1543",1624485600,60,poster1543AmericasAsia
poster1543,Trade-offs between classification performance and interpretability in deep learning for EEG signals,"Florence Aellen, Abstract 1543",1624514400,120,poster1543EuropeAsia
poster1430,Trail Making Test Performance using a Tablet: Behavioural Kinematics and Electroencephalography,"Zhongmin Lin, Abstract 1430",1624370400,60,poster1430AmericasEurope
poster1430,Trail Making Test Performance using a Tablet: Behavioural Kinematics and Electroencephalography,"Zhongmin Lin, Abstract 1430",1624658400,60,poster1430AmericasAsia
poster1430,Trail Making Test Performance using a Tablet: Behavioural Kinematics and Electroencephalography,"Zhongmin Lin, Abstract 1430",1624514400,120,poster1430EuropeAsia
poster1786,Uncovering Individual Differences in Fine-Scale Dynamics of Functional Connectivity,"Sarah Cutts, Abstract 1786",1624629600,60,poster1786AmericasEurope
poster1786,Uncovering Individual Differences in Fine-Scale Dynamics of Functional Connectivity,"Sarah Cutts, Abstract 1786",1624312800,60,poster1786AmericasAsia
poster1786,Uncovering Individual Differences in Fine-Scale Dynamics of Functional Connectivity,"Sarah Cutts, Abstract 1786",1624514400,120,poster1786EuropeAsia
poster1912,Using diffusional kurtosis imaging to capture white matter tissue complexity in aging,"Hiba Taha, Abstract 1912",1624543200,60,poster1912AmericasEurope
poster1912,Using diffusional kurtosis imaging to capture white matter tissue complexity in aging,"Hiba Taha, Abstract 1912",1624485600,60,poster1912AmericasAsia
poster1912,Using diffusional kurtosis imaging to capture white matter tissue complexity in aging,"Hiba Taha, Abstract 1912",1624341600,120,poster1912EuropeAsia
poster1622,Using qMRI to characterize lesioned tissues in MS patients: a longitudinal study,"Nora Vandeleene, Abstract 1622",1624284000,60,poster1622AmericasEurope
poster1622,Using qMRI to characterize lesioned tissues in MS patients: a longitudinal study,"Nora Vandeleene, Abstract 1622",1624399200,60,poster1622AmericasAsia
poster1622,Using qMRI to characterize lesioned tissues in MS patients: a longitudinal study,"Nora Vandeleene, Abstract 1622",1624514400,120,poster1622EuropeAsia
poster1776,Validation of a training pipeline designed to increase BIANCA performance and applicability,"Valentina Bordin, Abstract 1776",1624629600,60,poster1776AmericasEurope
poster1776,Validation of a training pipeline designed to increase BIANCA performance and applicability,"Valentina Bordin, Abstract 1776",1624399200,60,poster1776AmericasAsia
poster1776,Validation of a training pipeline designed to increase BIANCA performance and applicability,"Valentina Bordin, Abstract 1776",1624514400,120,poster1776EuropeAsia
poster2582,Variability in Hippocampal Anteroposterior Gradient Relates to Variability in Symptoms Dimensions,"Debo Dong, Abstract 2582",1624629600,60,poster2582AmericasEurope
poster2582,Variability in Hippocampal Anteroposterior Gradient Relates to Variability in Symptoms Dimensions,"Debo Dong, Abstract 2582",1624312800,60,poster2582AmericasAsia
poster2582,Variability in Hippocampal Anteroposterior Gradient Relates to Variability in Symptoms Dimensions,"Debo Dong, Abstract 2582",1624514400,120,poster2582EuropeAsia
poster2342,Viewpoint Equivariance: Are 3D CapsNets Any Good for Hippocampal Segmentation?,"Clement POIRET, Abstract 2342",1624543200,60,poster2342AmericasEurope
poster2342,Viewpoint Equivariance: Are 3D CapsNets Any Good for Hippocampal Segmentation?,"Clement POIRET, Abstract 2342",1624658400,60,poster2342AmericasAsia
poster2342,Viewpoint Equivariance: Are 3D CapsNets Any Good for Hippocampal Segmentation?,"Clement POIRET, Abstract 2342",1624341600,120,poster2342EuropeAsia
poster1492,Voluntary Control Over Attention Using Real-Time fMRI Neurofeedback (rtfMRI-nf)_EEG results,"Reza Mazloum, Abstract 1492",1624284000,60,poster1492AmericasEurope
poster1492,Voluntary Control Over Attention Using Real-Time fMRI Neurofeedback (rtfMRI-nf)_EEG results,"Reza Mazloum, Abstract 1492",1624399200,60,poster1492AmericasAsia
poster1492,Voluntary Control Over Attention Using Real-Time fMRI Neurofeedback (rtfMRI-nf)_EEG results,"Reza Mazloum, Abstract 1492",1624514400,120,poster1492EuropeAsia
poster2041,Voxel-based morphometry reveals cerebellar brain volume differences associated with subclinical ADHD,"HARUKA ASAOKA, Abstract 2041",1624284000,60,poster2041AmericasEurope
poster2041,Voxel-based morphometry reveals cerebellar brain volume differences associated with subclinical ADHD,"HARUKA ASAOKA, Abstract 2041",1624399200,60,poster2041AmericasAsia
poster2041,Voxel-based morphometry reveals cerebellar brain volume differences associated with subclinical ADHD,"HARUKA ASAOKA, Abstract 2041",1624514400,120,poster2041EuropeAsia
poster2030,Voxel-level connectivity changes also influence graph theory measures of brain networks,"Wenjing Luo, Abstract 2030",1624629600,60,poster2030AmericasEurope
poster2030,Voxel-level connectivity changes also influence graph theory measures of brain networks,"Wenjing Luo, Abstract 2030",1624312800,60,poster2030AmericasAsia
poster2030,Voxel-level connectivity changes also influence graph theory measures of brain networks,"Wenjing Luo, Abstract 2030",1624514400,120,poster2030EuropeAsia
poster2310,Waveform motifs in neuronal oscillations,"Andrew Quinn, Abstract 2310",1624543200,60,poster2310AmericasEurope
poster2310,Waveform motifs in neuronal oscillations,"Andrew Quinn, Abstract 2310",1624658400,60,poster2310AmericasAsia
poster2310,Waveform motifs in neuronal oscillations,"Andrew Quinn, Abstract 2310",1624341600,120,poster2310EuropeAsia
poster1593,What is the best data augmentation for 3D brain tumor segmentation?,"Marco Domenico Cirillo, Abstract 1593",1624629600,60,poster1593AmericasEurope
poster1593,What is the best data augmentation for 3D brain tumor segmentation?,"Marco Domenico Cirillo, Abstract 1593",1624399200,60,poster1593AmericasAsia
poster1593,What is the best data augmentation for 3D brain tumor segmentation?,"Marco Domenico Cirillo, Abstract 1593",1624514400,120,poster1593EuropeAsia
poster2002,White matter microstructure and myelin concentration in white matter hyperintensities,"Jennifer Ferris, Abstract 2002",1624284000,60,poster2002AmericasEurope
poster2002,White matter microstructure and myelin concentration in white matter hyperintensities,"Jennifer Ferris, Abstract 2002",1624399200,60,poster2002AmericasAsia
poster2002,White matter microstructure and myelin concentration in white matter hyperintensities,"Jennifer Ferris, Abstract 2002",1624514400,120,poster2002EuropeAsia
poster1829,"Whole brain age-related patterns of atrophy, microstructure, and cognitive decline","Stephanie Tullo, Abstract 1829",1624543200,60,poster1829AmericasEurope
poster1829,"Whole brain age-related patterns of atrophy, microstructure, and cognitive decline","Stephanie Tullo, Abstract 1829",1624485600,60,poster1829AmericasAsia
poster1829,"Whole brain age-related patterns of atrophy, microstructure, and cognitive decline","Stephanie Tullo, Abstract 1829",1624341600,120,poster1829EuropeAsia
poster2493,Whole-brain propagating patterns in human resting-state brain activities,"Yusuke Takeda, Abstract 2493",1624543200,60,poster2493AmericasEurope
poster2493,Whole-brain propagating patterns in human resting-state brain activities,"Yusuke Takeda, Abstract 2493",1624658400,60,poster2493AmericasAsia
poster2493,Whole-brain propagating patterns in human resting-state brain activities,"Yusuke Takeda, Abstract 2493",1624341600,120,poster2493EuropeAsia
poster1866,Within-category discrimination distinguishes musicians from non-musicians in categorical perception,"Chantal Oderbolz, Abstract 1866",1624543200,60,poster1866AmericasEurope
poster1866,Within-category discrimination distinguishes musicians from non-musicians in categorical perception,"Chantal Oderbolz, Abstract 1866",1624312800,60,poster1866AmericasAsia
poster1866,Within-category discrimination distinguishes musicians from non-musicians in categorical perception,"Chantal Oderbolz, Abstract 1866",1624341600,120,poster1866EuropeAsia
poster2078,Word Salience during Sentence Reading,"Sharmistha Jat, Abstract 2078",1624543200,60,poster2078AmericasEurope
poster2078,Word Salience during Sentence Reading,"Sharmistha Jat, Abstract 2078",1624312800,60,poster2078AmericasAsia
poster2078,Word Salience during Sentence Reading,"Sharmistha Jat, Abstract 2078",1624341600,120,poster2078EuropeAsia
poster1675,Working memory is linked with default mode network deactivation and real-world money saving behavior,"Ranjita Poudel, Abstract 1675",1624543200,60,poster1675AmericasEurope
poster1675,Working memory is linked with default mode network deactivation and real-world money saving behavior,"Ranjita Poudel, Abstract 1675",1624658400,60,poster1675AmericasAsia
poster1675,Working memory is linked with default mode network deactivation and real-world money saving behavior,"Ranjita Poudel, Abstract 1675",1624341600,120,poster1675EuropeAsia
poster1749,Young and older adults exhibit a different pattern of neuroplastic changes when exposed to training,"Evangelos Paraskevopoulos, Abstract 1749",1624370400,60,poster1749AmericasEurope
poster1749,Young and older adults exhibit a different pattern of neuroplastic changes when exposed to training,"Evangelos Paraskevopoulos, Abstract 1749",1624658400,60,poster1749AmericasAsia
poster1749,Young and older adults exhibit a different pattern of neuroplastic changes when exposed to training,"Evangelos Paraskevopoulos, Abstract 1749",1624514400,120,poster1749EuropeAsia
poster2198,Neural Basis of Social Approach-Avoidance Decision Making in Depression and Social Anxiety,"Alejo Acuña, Abstract 2198",1624456800,60,poster2198AmericasEurope
poster2198,Neural Basis of Social Approach-Avoidance Decision Making in Depression and Social Anxiety,"Alejo Acuña, Abstract 2198",1624658400,60,poster2198AmericasAsia
poster2198,Neural Basis of Social Approach-Avoidance Decision Making in Depression and Social Anxiety,"Alejo Acuña, Abstract 2198",1624341600,120,poster2198EuropeAsia
poster1960,Active Subspace Learning of Brain Imaging Data,"ISHAAN BATTA, Abstract 1960",1624370400,60,poster1960AmericasEurope
poster1960,Active Subspace Learning of Brain Imaging Data,"ISHAAN BATTA, Abstract 1960",1624485600,60,poster1960AmericasAsia
poster1960,Active Subspace Learning of Brain Imaging Data,"ISHAAN BATTA, Abstract 1960",1624514400,120,poster1960EuropeAsia
poster1222,Activity in cerebellum correlate with the negative bias of facial emotion recognition in depression,"Anna Nakamura, Abstract 1222",1624456800,60,poster1222AmericasEurope
poster1222,Activity in cerebellum correlate with the negative bias of facial emotion recognition in depression,"Anna Nakamura, Abstract 1222",1624658400,60,poster1222AmericasAsia
poster1222,Activity in cerebellum correlate with the negative bias of facial emotion recognition in depression,"Anna Nakamura, Abstract 1222",1624341600,120,poster1222EuropeAsia
poster1986,Age differences in white matter: 3-way multimodal fusion analysis with machine learning applications,"Andrea Mendez, Abstract 1986",1624543200,60,poster1986AmericasEurope
poster1986,Age differences in white matter: 3-way multimodal fusion analysis with machine learning applications,"Andrea Mendez, Abstract 1986",1624485600,60,poster1986AmericasAsia
poster1986,Age differences in white matter: 3-way multimodal fusion analysis with machine learning applications,"Andrea Mendez, Abstract 1986",1624341600,120,poster1986EuropeAsia
poster2289,Altered resting state network coherence in remitted MDD,"Kimberly Ray, Abstract 2289",1624456800,60,poster2289AmericasEurope
poster2289,Altered resting state network coherence in remitted MDD,"Kimberly Ray, Abstract 2289",1624658400,60,poster2289AmericasAsia
poster2289,Altered resting state network coherence in remitted MDD,"Kimberly Ray, Abstract 2289",1624341600,120,poster2289EuropeAsia
poster1129,An edge-centric model for harmonizing multi-relational network datasets,"Joshua Faskowitz, Abstract 1129",1624629600,60,poster1129AmericasEurope
poster1129,An edge-centric model for harmonizing multi-relational network datasets,"Joshua Faskowitz, Abstract 1129",1624312800,60,poster1129AmericasAsia
poster1129,An edge-centric model for harmonizing multi-relational network datasets,"Joshua Faskowitz, Abstract 1129",1624514400,120,poster1129EuropeAsia
poster1356,"An fMRI Study of Semantic, Episodic and Creative Contributions to Word-Pair Link Formation.","Katya Krieger-Redwood, Abstract 1356",1624284000,60,poster1356AmericasEurope
poster1356,"An fMRI Study of Semantic, Episodic and Creative Contributions to Word-Pair Link Formation.","Katya Krieger-Redwood, Abstract 1356",1624399200,60,poster1356AmericasAsia
poster1356,"An fMRI Study of Semantic, Episodic and Creative Contributions to Word-Pair Link Formation.","Katya Krieger-Redwood, Abstract 1356",1624514400,120,poster1356EuropeAsia
poster1853,Associations between striatal iron and dopamine D1 receptor availability across the adult lifespan,"Jonatan Gustavsson, Abstract 1853",1624543200,60,poster1853AmericasEurope
poster1853,Associations between striatal iron and dopamine D1 receptor availability across the adult lifespan,"Jonatan Gustavsson, Abstract 1853",1624485600,60,poster1853AmericasAsia
poster1853,Associations between striatal iron and dopamine D1 receptor availability across the adult lifespan,"Jonatan Gustavsson, Abstract 1853",1624341600,120,poster1853EuropeAsia
poster1868,Associations of Sleep Duration with Global Cognition and Gray Matter Volume in Children aged 9 to 11,"Hoki Fung, Abstract 1868",1624543200,60,poster1868AmericasEurope
poster1868,Associations of Sleep Duration with Global Cognition and Gray Matter Volume in Children aged 9 to 11,"Hoki Fung, Abstract 1868",1624485600,60,poster1868AmericasAsia
poster1868,Associations of Sleep Duration with Global Cognition and Gray Matter Volume in Children aged 9 to 11,"Hoki Fung, Abstract 1868",1624341600,120,poster1868EuropeAsia
poster2600,Baseline fALFF Predicts Acute Treatment Response in First Episode Psychosis,"Todd Lencz, Abstract 2600",1624456800,60,poster2600AmericasEurope
poster2600,Baseline fALFF Predicts Acute Treatment Response in First Episode Psychosis,"Todd Lencz, Abstract 2600",1624658400,60,poster2600AmericasAsia
poster2600,Baseline fALFF Predicts Acute Treatment Response in First Episode Psychosis,"Todd Lencz, Abstract 2600",1624341600,120,poster2600EuropeAsia
poster1179,Brain microstructural changes in female patients with functional constipation,"Zhenzhen Jia, Abstract 1179",1624456800,60,poster1179AmericasEurope
poster1179,Brain microstructural changes in female patients with functional constipation,"Zhenzhen Jia, Abstract 1179",1624572000,60,poster1179AmericasAsia
poster1179,Brain microstructural changes in female patients with functional constipation,"Zhenzhen Jia, Abstract 1179",1624341600,120,poster1179EuropeAsia
poster2290,Brain network changes in post COVID-19 syndrome,"Martin Tik, Abstract 2290",1624629600,60,poster2290AmericasEurope
poster2290,Brain network changes in post COVID-19 syndrome,"Martin Tik, Abstract 2290",1624312800,60,poster2290AmericasAsia
poster2290,Brain network changes in post COVID-19 syndrome,"Martin Tik, Abstract 2290",1624514400,120,poster2290EuropeAsia
poster2521,Cardiac Gated Multiecho fMRI Analysis Methods Comparison,"Tara Maronesy, Abstract 2521",1624543200,60,poster2521AmericasEurope
poster2521,Cardiac Gated Multiecho fMRI Analysis Methods Comparison,"Tara Maronesy, Abstract 2521",1624658400,60,poster2521AmericasAsia
poster2521,Cardiac Gated Multiecho fMRI Analysis Methods Comparison,"Tara Maronesy, Abstract 2521",1624341600,120,poster2521EuropeAsia
poster2005,Cerebral small vessel disease in people who are homeless or precariously housed,"Melissa Woodward, Abstract 2005",1624456800,60,poster2005AmericasEurope
poster2005,Cerebral small vessel disease in people who are homeless or precariously housed,"Melissa Woodward, Abstract 2005",1624658400,60,poster2005AmericasAsia
poster2005,Cerebral small vessel disease in people who are homeless or precariously housed,"Melissa Woodward, Abstract 2005",1624341600,120,poster2005EuropeAsia
poster1820,Characterization The Dynamics of Generalized Neural Mass Model,"sepehr radmannia, Abstract 1820",1624370400,60,poster1820AmericasEurope
poster1820,Characterization The Dynamics of Generalized Neural Mass Model,"sepehr radmannia, Abstract 1820",1624485600,60,poster1820AmericasAsia
poster1820,Characterization The Dynamics of Generalized Neural Mass Model,"sepehr radmannia, Abstract 1820",1624514400,120,poster1820EuropeAsia
poster1278,Childhood Maltreatment History Is Linked to Abnormal Brain Structure in Conduct Disorder,"Marlene Staginnus, Abstract 1278",1624370400,60,poster1278AmericasEurope
poster1278,Childhood Maltreatment History Is Linked to Abnormal Brain Structure in Conduct Disorder,"Marlene Staginnus, Abstract 1278",1624312800,60,poster1278AmericasAsia
poster1278,Childhood Maltreatment History Is Linked to Abnormal Brain Structure in Conduct Disorder,"Marlene Staginnus, Abstract 1278",1624514400,120,poster1278EuropeAsia
poster2532,Classification of HIV Associated Neurocognitive Disorders Using Fiber Specific White Matter Changes,"Alan Finkelstein, Abstract 2532",1624284000,60,poster2532AmericasEurope
poster2532,Classification of HIV Associated Neurocognitive Disorders Using Fiber Specific White Matter Changes,"Alan Finkelstein, Abstract 2532",1624399200,60,poster2532AmericasAsia
poster2532,Classification of HIV Associated Neurocognitive Disorders Using Fiber Specific White Matter Changes,"Alan Finkelstein, Abstract 2532",1624514400,120,poster2532EuropeAsia
poster1782,CloudReg: Automatic Terabyte-Scale Cross-Modal Brain Volume Registration,"Vikram Chandrashekhar, Abstract 1782",1624543200,60,poster1782AmericasEurope
poster1782,CloudReg: Automatic Terabyte-Scale Cross-Modal Brain Volume Registration,"Vikram Chandrashekhar, Abstract 1782",1624658400,60,poster1782AmericasAsia
poster1782,CloudReg: Automatic Terabyte-Scale Cross-Modal Brain Volume Registration,"Vikram Chandrashekhar, Abstract 1782",1624341600,120,poster1782EuropeAsia
poster1431,Column-Scale Encoding of Personal Space using high resolution 7T fMRI,"Zahra Nasiriavanaki, Abstract 1431",1624543200,60,poster1431AmericasEurope
poster1431,Column-Scale Encoding of Personal Space using high resolution 7T fMRI,"Zahra Nasiriavanaki, Abstract 1431",1624658400,60,poster1431AmericasAsia
poster1431,Column-Scale Encoding of Personal Space using high resolution 7T fMRI,"Zahra Nasiriavanaki, Abstract 1431",1624341600,120,poster1431EuropeAsia
poster2132,Comparison of single- and multi-echo pre-processing strategies for motion correction of rs-fMRI,"Mihail Dimitrov, Abstract 2132",1624456800,60,poster2132AmericasEurope
poster2132,Comparison of single- and multi-echo pre-processing strategies for motion correction of rs-fMRI,"Mihail Dimitrov, Abstract 2132",1624572000,60,poster2132AmericasAsia
poster2132,Comparison of single- and multi-echo pre-processing strategies for motion correction of rs-fMRI,"Mihail Dimitrov, Abstract 2132",1624341600,120,poster2132EuropeAsia
poster1203,Correction of induced functional connectivity in filtered resting state fNIRS data,"Mengmeng Wang, Abstract 1203",1624629600,60,poster1203AmericasEurope
poster1203,Correction of induced functional connectivity in filtered resting state fNIRS data,"Mengmeng Wang, Abstract 1203",1624399200,60,poster1203AmericasAsia
poster1203,Correction of induced functional connectivity in filtered resting state fNIRS data,"Mengmeng Wang, Abstract 1203",1624514400,120,poster1203EuropeAsia
poster2000,Cortical gyrification differences between early- and late-onset obsessiveâ€“compulsive disorder,"Inkyung Park, Abstract 2000",1624456800,60,poster2000AmericasEurope
poster2000,Cortical gyrification differences between early- and late-onset obsessiveâ€“compulsive disorder,"Inkyung Park, Abstract 2000",1624658400,60,poster2000AmericasAsia
poster2000,Cortical gyrification differences between early- and late-onset obsessiveâ€“compulsive disorder,"Inkyung Park, Abstract 2000",1624341600,120,poster2000EuropeAsia
poster1947,Cortical hypometabolism lateralizes seizure focus in temporal lobe epilepsy with non-lesional MRI,"Julia Simon, Abstract 1947",1624629600,60,poster1947AmericasEurope
poster1947,Cortical hypometabolism lateralizes seizure focus in temporal lobe epilepsy with non-lesional MRI,"Julia Simon, Abstract 1947",1624399200,60,poster1947AmericasAsia
poster1947,Cortical hypometabolism lateralizes seizure focus in temporal lobe epilepsy with non-lesional MRI,"Julia Simon, Abstract 1947",1624514400,120,poster1947EuropeAsia
poster2209,Cortical remodeling across the lifespan reveals structural vulnerability to neurodegeneration,"Camilla Cividini, Abstract 2209",1624543200,60,poster2209AmericasEurope
poster2209,Cortical remodeling across the lifespan reveals structural vulnerability to neurodegeneration,"Camilla Cividini, Abstract 2209",1624485600,60,poster2209AmericasAsia
poster2209,Cortical remodeling across the lifespan reveals structural vulnerability to neurodegeneration,"Camilla Cividini, Abstract 2209",1624341600,120,poster2209EuropeAsia
poster1969,Dataset shift when defining biomarkers with machine learning,"Jérôme Dockès, Abstract 1969",1624370400,60,poster1969AmericasEurope
poster1969,Dataset shift when defining biomarkers with machine learning,"Jérôme Dockès, Abstract 1969",1624485600,60,poster1969AmericasAsia
poster1969,Dataset shift when defining biomarkers with machine learning,"Jérôme Dockès, Abstract 1969",1624514400,120,poster1969EuropeAsia
poster1810,Deep Mediation: a new approach towards high-dimensional mediation analysis,"Tanmay Nath, Abstract 1810",1624543200,60,poster1810AmericasEurope
poster1810,Deep Mediation: a new approach towards high-dimensional mediation analysis,"Tanmay Nath, Abstract 1810",1624658400,60,poster1810AmericasAsia
poster1810,Deep Mediation: a new approach towards high-dimensional mediation analysis,"Tanmay Nath, Abstract 1810",1624341600,120,poster1810EuropeAsia
poster2542,Denoising of Blood Delay Maps by Random Matrix Theory,"serdar aslan, Abstract 2542",1624543200,60,poster2542AmericasEurope
poster2542,Denoising of Blood Delay Maps by Random Matrix Theory,"serdar aslan, Abstract 2542",1624658400,60,poster2542AmericasAsia
poster2542,Denoising of Blood Delay Maps by Random Matrix Theory,"serdar aslan, Abstract 2542",1624341600,120,poster2542EuropeAsia
poster2655,Differences in brain connectivity trends across Alzheimerâ€™s disease and mild traumatic brain injury,"Hyung Jun Lee, Abstract 2655",1624284000,60,poster2655AmericasEurope
poster2655,Differences in brain connectivity trends across Alzheimerâ€™s disease and mild traumatic brain injury,"Hyung Jun Lee, Abstract 2655",1624399200,60,poster2655AmericasAsia
poster2655,Differences in brain connectivity trends across Alzheimerâ€™s disease and mild traumatic brain injury,"Hyung Jun Lee, Abstract 2655",1624514400,120,poster2655EuropeAsia
poster2360,Distributed dysconnectivity between default network and attention networks in youth with ADHD,"Tristan Greathouse, Abstract 2360",1624543200,60,poster2360AmericasEurope
poster2360,Distributed dysconnectivity between default network and attention networks in youth with ADHD,"Tristan Greathouse, Abstract 2360",1624485600,60,poster2360AmericasAsia
poster2360,Distributed dysconnectivity between default network and attention networks in youth with ADHD,"Tristan Greathouse, Abstract 2360",1624341600,120,poster2360EuropeAsia
poster1385,Does fMRI heat the Brain? - Magnetic Resonance Spectroscopy Thermometry study at 3 Tesla,"Marcin SiÅ„czuk, Abstract 1385",1624629600,60,poster1385AmericasEurope
poster1385,Does fMRI heat the Brain? - Magnetic Resonance Spectroscopy Thermometry study at 3 Tesla,"Marcin SiÅ„czuk, Abstract 1385",1624399200,60,poster1385AmericasAsia
poster1385,Does fMRI heat the Brain? - Magnetic Resonance Spectroscopy Thermometry study at 3 Tesla,"Marcin SiÅ„czuk, Abstract 1385",1624514400,120,poster1385EuropeAsia
poster1445,Dynamic functional connectivity changes associated with small vessel disease,"Zhixian Hu, Abstract 1445",1624629600,60,poster1445AmericasEurope
poster1445,Dynamic functional connectivity changes associated with small vessel disease,"Zhixian Hu, Abstract 1445",1624399200,60,poster1445AmericasAsia
poster1445,Dynamic functional connectivity changes associated with small vessel disease,"Zhixian Hu, Abstract 1445",1624514400,120,poster1445EuropeAsia
poster1855,EEGNET2: An open source tool for group-level analysis of M/EEG connectome,"iman almarouk, Abstract 1855",1624629600,60,poster1855AmericasEurope
poster1855,EEGNET2: An open source tool for group-level analysis of M/EEG connectome,"iman almarouk, Abstract 1855",1624312800,60,poster1855AmericasAsia
poster1855,EEGNET2: An open source tool for group-level analysis of M/EEG connectome,"iman almarouk, Abstract 1855",1624514400,120,poster1855EuropeAsia
poster1566,Effect of Normobaric Hypoxia on Spontaneous EEG Power Spectra,"Evan Hutcheon, Abstract 1566",1624629600,60,poster1566AmericasEurope
poster1566,Effect of Normobaric Hypoxia on Spontaneous EEG Power Spectra,"Evan Hutcheon, Abstract 1566",1624572000,60,poster1566AmericasAsia
poster1566,Effect of Normobaric Hypoxia on Spontaneous EEG Power Spectra,"Evan Hutcheon, Abstract 1566",1624341600,120,poster1566EuropeAsia
poster2201,Effect of obesity on arithmetic processing in preteens with high and low math skill,"Graciela Alatorre-Cruz, Abstract 2201",1624543200,60,poster2201AmericasEurope
poster2201,Effect of obesity on arithmetic processing in preteens with high and low math skill,"Graciela Alatorre-Cruz, Abstract 2201",1624485600,60,poster2201AmericasAsia
poster2201,Effect of obesity on arithmetic processing in preteens with high and low math skill,"Graciela Alatorre-Cruz, Abstract 2201",1624341600,120,poster2201EuropeAsia
poster1105,"Effects of auditory and visual stimulation on homo-, cross and hetero-modal brain networks","Anissa Lintang Ramadhani, Abstract 1105",1624284000,60,poster1105AmericasEurope
poster1105,"Effects of auditory and visual stimulation on homo-, cross and hetero-modal brain networks","Anissa Lintang Ramadhani, Abstract 1105",1624658400,60,poster1105AmericasAsia
poster1105,"Effects of auditory and visual stimulation on homo-, cross and hetero-modal brain networks","Anissa Lintang Ramadhani, Abstract 1105",1624514400,120,poster1105EuropeAsia
poster2013,Effects of fMRI temporal resolution on brain effective connectivity measured by Granger causality,"Xinxin Zhang, Abstract 2013",1624629600,60,poster2013AmericasEurope
poster2013,Effects of fMRI temporal resolution on brain effective connectivity measured by Granger causality,"Xinxin Zhang, Abstract 2013",1624312800,60,poster2013AmericasAsia
poster2013,Effects of fMRI temporal resolution on brain effective connectivity measured by Granger causality,"Xinxin Zhang, Abstract 2013",1624514400,120,poster2013EuropeAsia
poster2611,Effects of Parkinsonâ€™s Disease on Motor and Cognitive Task-Switching Networks,"Jennifer Cale, Abstract 2611",1624284000,60,poster2611AmericasEurope
poster2611,Effects of Parkinsonâ€™s Disease on Motor and Cognitive Task-Switching Networks,"Jennifer Cale, Abstract 2611",1624399200,60,poster2611AmericasAsia
poster2611,Effects of Parkinsonâ€™s Disease on Motor and Cognitive Task-Switching Networks,"Jennifer Cale, Abstract 2611",1624514400,120,poster2611EuropeAsia
poster1425,"Effects of pregnancy, menopause and lifestyle risk factors on cortical thickness in healthy ageing","Manuela Costantino, Abstract 1425",1624543200,60,poster1425AmericasEurope
poster1425,"Effects of pregnancy, menopause and lifestyle risk factors on cortical thickness in healthy ageing","Manuela Costantino, Abstract 1425",1624485600,60,poster1425AmericasAsia
poster1425,"Effects of pregnancy, menopause and lifestyle risk factors on cortical thickness in healthy ageing","Manuela Costantino, Abstract 1425",1624341600,120,poster1425EuropeAsia
